steps,best_pred_error_rate
7750,"{0: 0.96, 1: 0.47, 2: 0.32, 3: 0.45, 4: 0.23}"
8000,"{0: 0.94, 1: 0.47, 2: 0.3, 3: 0.25, 4: 0.32}"
8250,"{0: 0.94, 1: 0.44, 2: 0.24, 3: 0.27, 4: 0.35}"
8500,"{0: 0.95, 1: 0.44, 2: 0.33, 3: 0.35, 4: 0.4}"
8750,"{0: 0.96, 1: 0.38, 2: 0.32, 3: 0.37, 4: 0.27}"
9000,"{0: 0.9, 1: 0.42, 2: 0.36, 3: 0.37, 4: 0.36}"
9250,"{0: 0.93, 1: 0.4, 2: 0.34, 3: 0.36, 4: 0.37}"
9500,"{0: 0.95, 1: 0.46, 2: 0.42, 3: 0.37, 4: 0.37}"
9750,"{0: 0.93, 1: 0.38, 2: 0.29, 3: 0.25, 4: 0.33}"
10000,"{0: 0.97, 1: 0.31, 2: 0.34, 3: 0.33, 4: 0.34}"
10250,"{0: 0.94, 1: 0.39, 2: 0.37, 3: 0.39, 4: 0.3}"
10500,"{0: 0.94, 1: 0.44, 2: 0.41, 3: 0.25, 4: 0.26}"
10750,"{0: 0.93, 1: 0.45, 2: 0.29, 3: 0.29, 4: 0.31}"
11000,"{0: 0.97, 1: 0.44, 2: 0.36, 3: 0.26, 4: 0.31}"
11250,"{0: 0.92, 1: 0.37, 2: 0.4, 3: 0.38, 4: 0.35}"
11500,"{0: 0.9, 1: 0.41, 2: 0.29, 3: 0.38, 4: 0.25}"
11750,"{0: 0.94, 1: 0.39, 2: 0.36, 3: 0.33, 4: 0.35}"
12000,"{0: 0.94, 1: 0.4, 2: 0.33, 3: 0.34, 4: 0.34}"
12250,"{0: 0.95, 1: 0.42, 2: 0.21, 3: 0.26, 4: 0.29}"
12500,"{0: 0.94, 1: 0.42, 2: 0.33, 3: 0.29, 4: 0.39}"
12750,"{0: 0.97, 1: 0.36, 2: 0.36, 3: 0.33, 4: 0.22}"
13000,"{0: 0.95, 1: 0.36, 2: 0.21, 3: 0.26, 4: 0.27}"
13250,"{0: 0.94, 1: 0.41, 2: 0.37, 3: 0.3, 4: 0.4}"
13500,"{0: 0.97, 1: 0.56, 2: 0.3, 3: 0.27, 4: 0.26}"
13750,"{0: 0.94, 1: 0.42, 2: 0.31, 3: 0.28, 4: 0.33}"
14000,"{0: 0.96, 1: 0.4, 2: 0.32, 3: 0.32, 4: 0.17}"
14250,"{0: 0.96, 1: 0.44, 2: 0.3, 3: 0.27, 4: 0.3}"
14500,"{0: 0.95, 1: 0.47, 2: 0.35, 3: 0.3, 4: 0.28}"
14750,"{0: 0.95, 1: 0.45, 2: 0.32, 3: 0.33, 4: 0.28}"
15000,"{0: 0.97, 1: 0.43, 2: 0.27, 3: 0.34, 4: 0.28}"
15250,"{0: 0.97, 1: 0.51, 2: 0.34, 3: 0.24, 4: 0.31}"
15500,"{0: 0.93, 1: 0.39, 2: 0.34, 3: 0.33, 4: 0.25}"
15750,"{0: 0.94, 1: 0.43, 2: 0.32, 3: 0.4, 4: 0.31}"
16000,"{0: 0.96, 1: 0.45, 2: 0.31, 3: 0.25, 4: 0.23}"
16250,"{0: 0.97, 1: 0.37, 2: 0.32, 3: 0.38, 4: 0.3}"
16500,"{0: 0.95, 1: 0.38, 2: 0.41, 3: 0.26, 4: 0.26}"
16750,"{0: 0.97, 1: 0.47, 2: 0.28, 3: 0.34, 4: 0.24}"
17000,"{0: 0.94, 1: 0.46, 2: 0.38, 3: 0.37, 4: 0.29}"
17250,"{0: 0.95, 1: 0.46, 2: 0.23, 3: 0.36, 4: 0.35}"
17500,"{0: 0.91, 1: 0.35, 2: 0.26, 3: 0.32, 4: 0.33}"
17750,"{0: 0.96, 1: 0.41, 2: 0.28, 3: 0.19, 4: 0.3}"
18000,"{0: 0.96, 1: 0.39, 2: 0.3, 3: 0.34, 4: 0.35}"
18250,"{0: 0.94, 1: 0.42, 2: 0.26, 3: 0.23, 4: 0.39}"
18500,"{0: 0.94, 1: 0.33, 2: 0.33, 3: 0.33, 4: 0.34}"
18750,"{0: 0.96, 1: 0.45, 2: 0.33, 3: 0.26, 4: 0.31}"
19000,"{0: 0.94, 1: 0.46, 2: 0.33, 3: 0.24, 4: 0.24}"
19250,"{0: 0.95, 1: 0.37, 2: 0.34, 3: 0.21, 4: 0.29}"
19500,"{0: 0.92, 1: 0.49, 2: 0.35, 3: 0.2, 4: 0.35}"
19750,"{0: 0.93, 1: 0.42, 2: 0.37, 3: 0.29, 4: 0.23}"
20000,"{0: 0.97, 1: 0.49, 2: 0.28, 3: 0.29, 4: 0.26}"
20250,"{0: 0.94, 1: 0.41, 2: 0.34, 3: 0.29, 4: 0.39}"
20500,"{0: 0.95, 1: 0.43, 2: 0.29, 3: 0.19, 4: 0.2}"
20750,"{0: 0.89, 1: 0.57, 2: 0.29, 3: 0.26, 4: 0.26}"
21000,"{0: 0.96, 1: 0.46, 2: 0.29, 3: 0.33, 4: 0.26}"
21250,"{0: 0.94, 1: 0.4, 2: 0.27, 3: 0.26, 4: 0.3}"
21500,"{0: 0.96, 1: 0.48, 2: 0.29, 3: 0.24, 4: 0.27}"
21750,"{0: 0.92, 1: 0.3, 2: 0.34, 3: 0.22, 4: 0.18}"
22000,"{0: 0.94, 1: 0.34, 2: 0.28, 3: 0.26, 4: 0.26}"
22250,"{0: 0.95, 1: 0.51, 2: 0.34, 3: 0.26, 4: 0.3}"
22500,"{0: 0.97, 1: 0.47, 2: 0.29, 3: 0.31, 4: 0.26}"
22750,"{0: 0.91, 1: 0.43, 2: 0.4, 3: 0.28, 4: 0.3}"
23000,"{0: 0.93, 1: 0.4, 2: 0.35, 3: 0.27, 4: 0.18}"
23250,"{0: 0.93, 1: 0.35, 2: 0.35, 3: 0.32, 4: 0.33}"
23500,"{0: 0.92, 1: 0.52, 2: 0.32, 3: 0.17, 4: 0.27}"
23750,"{0: 0.95, 1: 0.48, 2: 0.38, 3: 0.31, 4: 0.29}"
24000,"{0: 0.95, 1: 0.43, 2: 0.36, 3: 0.28, 4: 0.32}"
24250,"{0: 0.93, 1: 0.34, 2: 0.29, 3: 0.21, 4: 0.28}"
24500,"{0: 0.98, 1: 0.43, 2: 0.24, 3: 0.22, 4: 0.21}"
24750,"{0: 0.94, 1: 0.45, 2: 0.33, 3: 0.22, 4: 0.28}"
25000,"{0: 0.9, 1: 0.4, 2: 0.32, 3: 0.24, 4: 0.19}"
